EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,DistanceFromHome_KM,MonthlyIncome,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NumCompaniesWorked,TrainingTimesLastYear,OverTime,StockOptionLevel,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,Attrition,Reason_Category,Exit_Reason_HR_Recorded,Retention_Attempted,Retention_Action_Taken,Retained,Retention_Outcome_Reason
EMP00126,35,Female,Married,Marketing,Content Strategist,Human Resources,2,Travel_Rarely,1,42689,11,17,7,2,4,0,4,No,1,4,3,4,1,1,3,No,,,NA,NA,NA,Employee did not resign
EMP00127,34,Female,Single,Sales,Sales Representative,Marketing,2,Non-Travel,16,81099,11,16,2,0,0,6,4,No,0,3,3,1,3,1,3,Yes,Relocation and personal,Spouse's job transfer required relocation.,Yes,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP00128,35,Female,Divorced,R&D,ML Engineer,Human Resources,1,Travel_Rarely,13,54291,11,17,0,0,0,3,2,No,1,3,1,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00129,30,Female,Single,Operations,Operations Executive,Business,2,Travel_Rarely,9,66106,11,13,8,2,0,2,3,Yes,0,3,1,4,2,2,3,Yes,Managerial and team conflict,Left due to unresolved interpersonal conflict at work.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00130,44,Male,Married,Human Resources,HR Executive,Life Sciences,1,Travel_Rarely,15,84886,14,26,0,0,0,3,4,No,0,3,1,2,2,4,4,No,,,NA,NA,NA,Employee did not resign
EMP00131,20,Male,Divorced,IT,IT Support,Other,1,Travel_Frequently,18,26078,16,10,1,0,1,4,3,No,0,2,4,2,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00132,30,Female,Married,Operations,Operations Executive,Other,4,Non-Travel,4,43605,11,12,3,2,2,2,4,Yes,0,3,2,2,3,4,3,Yes,Work-Life Balance,Cited excessive overtime affecting personal life.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00133,28,Male,Married,Human Resources,HR Executive,Other,1,Non-Travel,6,70425,11,11,6,4,0,6,4,No,2,3,3,3,4,2,4,No,,,NA,NA,NA,Employee did not resign
EMP00134,36,Female,Married,Operations,Operations Executive,Medical,5,Travel_Frequently,9,58482,13,18,0,0,0,0,2,No,1,3,3,1,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00135,49,Male,Single,Marketing,Marketing Manager,Marketing,5,Travel_Rarely,30,44538,18,31,10,5,2,6,2,No,2,4,4,2,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00136,30,Male,Single,Human Resources,HR Executive,Computer Science,5,Travel_Rarely,1,113055,13,12,2,1,1,5,0,No,0,2,1,2,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00137,28,Female,Married,IT,System Analyst,Other,3,Travel_Frequently,1,82845,15,10,0,0,0,2,2,No,1,1,1,3,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00138,36,Female,Married,Operations,Operations Manager,Life Sciences,5,Travel_Frequently,5,59808,13,18,3,2,2,7,2,No,0,2,4,1,3,1,3,No,,,NA,NA,NA,Employee did not resign
EMP00139,29,Male,Divorced,Marketing,Marketing Executive,Technical Degree,3,Travel_Rarely,8,48649,14,11,0,0,0,3,3,No,1,3,1,4,3,3,3,Yes,Managerial and team conflict,Left due to unresolved interpersonal conflict at work.,Yes,Manager Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP00140,35,Male,Single,Marketing,Marketing Executive,Marketing,5,Travel_Frequently,2,47841,14,17,1,0,1,6,0,No,0,2,3,2,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00141,37,Male,Married,Sales,Sales Representative,Other,5,Travel_Rarely,14,56456,11,19,5,3,4,5,0,Yes,0,3,2,4,4,2,4,No,,,NA,NA,NA,Employee did not resign
EMP00142,42,Male,Single,Finance,Accountant,Human Resources,3,Travel_Frequently,6,45467,15,24,13,4,2,2,3,Yes,1,2,2,2,4,2,4,No,,,NA,NA,NA,Employee did not resign
EMP00143,20,Male,Divorced,Marketing,Content Strategist,Technical Degree,3,Travel_Rarely,3,63336,18,10,8,5,0,0,1,No,0,3,4,3,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00144,30,Male,Married,Operations,Operations Manager,Medical,5,Non-Travel,9,124278,11,12,4,3,0,4,4,Yes,2,3,4,4,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00145,37,Female,Single,R&D,Laboratory Technician,Medical,1,Travel_Frequently,6,75887,13,19,11,3,2,3,1,No,0,3,3,4,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00146,33,Female,Married,R&D,Data Scientist,Medical,4,Travel_Frequently,1,25467,11,15,0,0,0,6,3,No,1,3,2,3,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00147,43,Female,Married,Marketing,Content Strategist,Other,4,Travel_Rarely,18,70953,15,25,3,1,0,1,3,No,1,3,1,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00148,34,Female,Divorced,Sales,Sales Executive,Business,5,Travel_Rarely,1,77453,11,16,3,2,0,6,0,No,2,2,1,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00149,30,Male,Single,Human Resources,HR Executive,Life Sciences,3,Travel_Rarely,21,23614,11,12,8,6,0,5,5,Yes,2,3,2,4,4,3,4,No,,,NA,NA,NA,Employee did not resign
EMP00150,32,Male,Married,IT,Software Engineer,Other,3,Travel_Frequently,1,32672,12,14,3,1,1,3,2,Yes,3,2,4,4,2,4,4,No,,,NA,NA,NA,Employee did not resign
EMP00151,20,Female,Single,R&D,ML Engineer,Other,3,Travel_Rarely,1,74167,11,7,2,1,0,0,5,No,1,2,4,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00152,43,Female,Divorced,Finance,Accountant,Medical,2,Travel_Rarely,7,71195,16,25,6,5,2,4,5,No,0,4,4,1,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00153,40,Female,Married,Human Resources,HR Manager,Computer Science,5,Travel_Frequently,20,65208,11,22,0,0,0,4,3,No,0,2,4,4,3,3,3,Yes,Compensation and Benefits,Raised concerns about stagnant compensation over the years.,Yes,Salary Hike,Yes,Action directly addressed the root cause of dissatisfaction
EMP00154,43,Male,Married,Sales,Account Manager,Human Resources,3,Non-Travel,1,30422,14,25,4,1,0,4,2,Yes,1,3,2,4,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00155,26,Male,Divorced,Sales,Account Manager,Other,4,Travel_Rarely,4,88073,16,8,1,0,1,3,2,No,0,3,2,2,3,2,3,Yes,Career Growth and Promotion,Wanted faster career progression than company could offer.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00156,37,Female,Divorced,Sales,Sales Representative,Other,4,Travel_Frequently,1,86787,16,19,8,4,0,5,4,No,1,3,3,3,2,1,4,No,,,NA,NA,NA,Employee did not resign
EMP00157,27,Male,Married,Operations,Operations Executive,Marketing,3,Travel_Frequently,2,66947,11,9,1,0,0,5,1,Yes,0,3,4,2,4,3,3,Yes,Job Dissatisfaction,Sought a role better aligned with career goals.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00158,27,Female,Single,Finance,Finance Manager,Life Sciences,5,Travel_Rarely,4,85518,11,9,4,3,0,2,0,No,1,3,3,3,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00159,20,Male,Married,Operations,Operations Executive,Life Sciences,5,Travel_Frequently,1,63536,21,15,11,8,0,5,4,No,0,3,4,4,3,3,4,No,,,NA,NA,NA,Employee did not resign
EMP00160,57,Male,Single,Finance,Financial Analyst,Other,1,Travel_Frequently,3,81280,17,39,0,0,0,2,2,No,2,3,3,3,4,2,3,Yes,Career Growth and Promotion,Left to take up a more senior designation elsewhere.,Yes,Promotion,Yes,Action directly addressed the root cause of dissatisfaction
EMP00161,32,Female,Divorced,Marketing,Marketing Executive,Human Resources,5,Travel_Rarely,6,80005,11,14,1,0,1,3,0,No,1,4,1,4,4,3,3,Yes,Career Growth and Promotion,Accepted an offer from a more established company.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00162,43,Female,Married,Marketing,Content Strategist,Other,2,Travel_Frequently,12,76038,11,25,3,1,3,4,2,No,0,2,4,1,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00163,20,Male,Married,Finance,Finance Manager,Technical Degree,5,Non-Travel,2,94479,21,5,5,2,0,7,2,No,2,2,3,4,4,3,3,Yes,Career Growth and Promotion,Pursuing an opportunity considered a step up.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00164,27,Male,Married,IT,System Analyst,Computer Science,3,Travel_Rarely,19,63399,12,9,0,0,0,3,0,No,0,2,3,4,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00165,36,Female,Single,Operations,Operations Manager,Human Resources,3,Travel_Frequently,27,117985,11,18,5,3,1,5,1,Yes,3,2,2,1,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00166,34,Female,Single,Operations,Operations Manager,Other,5,Travel_Frequently,3,84423,11,16,1,0,1,3,5,No,1,2,1,2,4,4,4,Yes,Work-Life Balance,Cited excessive overtime affecting personal life.,Yes,Flexible Work,No,Offer came too late; decision was already final
EMP00167,26,Female,Divorced,Finance,Accountant,Computer Science,4,Travel_Frequently,22,104298,16,8,0,0,0,6,4,No,2,4,2,4,4,3,3,Yes,Career Growth and Promotion,Left for a brand name company on the resume.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00168,25,Male,Divorced,Human Resources,HR Executive,Computer Science,2,Travel_Frequently,30,66804,11,16,7,6,1,0,0,No,0,1,2,4,1,4,4,No,,,NA,NA,NA,Employee did not resign
EMP00169,25,Male,Married,Operations,Logistics Coordinator,Other,4,Travel_Rarely,14,25696,15,7,0,0,0,0,1,No,2,1,2,3,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00170,36,Male,Married,Finance,Finance Manager,Life Sciences,2,Travel_Rarely,18,85353,16,18,3,2,0,1,3,No,2,4,2,4,3,3,3,Yes,Compensation and Benefits,Left for a role offering significantly higher pay.,Yes,Salary Hike,Yes,Action directly addressed the root cause of dissatisfaction
EMP00171,29,Male,Married,IT,IT Support,Medical,5,Non-Travel,1,30982,11,11,0,0,0,6,1,No,1,4,3,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00172,25,Male,Married,Finance,Financial Analyst,Marketing,1,Travel_Rarely,2,60191,11,7,7,4,3,5,3,No,0,4,3,4,2,4,4,No,,,NA,NA,NA,Employee did not resign
EMP00173,38,Female,Divorced,Finance,Accountant,Computer Science,1,Travel_Frequently,14,58198,15,20,8,2,0,7,4,No,1,3,2,3,1,3,3,Yes,Compensation and Benefits,Left for a role offering significantly higher pay.,Yes,Salary Hike,No,Offer came too late; decision was already final
EMP00174,20,Female,Married,Operations,Logistics Coordinator,Other,5,Travel_Rarely,15,102158,14,8,1,0,0,3,2,Yes,0,3,2,3,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00175,27,Male,Divorced,Sales,Sales Executive,Human Resources,2,Travel_Rarely,1,38551,14,9,0,0,0,4,2,No,2,3,3,3,4,3,3,Yes,Work-Life Balance,Struggled to balance work demands with family time.,Yes,Flexible Work,Yes,Action directly addressed the root cause of dissatisfaction
EMP00176,36,Female,Single,Marketing,Marketing Executive,Medical,4,Travel_Rarely,5,64759,16,18,3,2,0,0,5,No,2,3,1,4,4,3,4,No,,,NA,NA,NA,Employee did not resign
EMP00177,25,Male,Single,R&D,Data Scientist,Business,1,Travel_Frequently,10,95606,18,16,8,3,2,4,0,No,1,4,2,1,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00178,39,Female,Married,Human Resources,HR Manager,Marketing,2,Travel_Frequently,18,54934,17,21,0,0,0,2,4,No,0,3,1,3,3,1,3,Yes,Job Dissatisfaction,Felt the role did not match skill set or interests.,Yes,Role Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP00179,26,Male,Single,IT,DevOps Engineer,Marketing,1,Non-Travel,4,55940,17,8,5,3,2,3,0,No,2,3,2,4,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00180,43,Male,Married,IT,DevOps Engineer,Marketing,2,Travel_Rarely,9,75710,11,25,3,2,2,3,1,No,2,3,2,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00181,45,Female,Married,Finance,Finance Manager,Human Resources,1,Travel_Frequently,7,63637,15,27,1,0,1,5,1,No,2,3,4,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00182,23,Female,Divorced,Operations,Logistics Coordinator,Marketing,1,Travel_Rarely,11,61519,11,6,1,0,0,7,5,No,0,4,2,4,1,4,3,Yes,Career Growth and Promotion,Felt there was no clear promotion path in current role.,Yes,Promotion,Yes,Action directly addressed the root cause of dissatisfaction
EMP00183,25,Female,Divorced,Finance,Accountant,Computer Science,3,Travel_Rarely,4,95564,17,7,2,0,0,0,2,No,1,1,2,3,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00184,35,Male,Married,Finance,Accountant,Other,1,Travel_Rarely,1,111888,11,17,0,0,0,2,4,No,0,1,4,4,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00185,24,Female,Divorced,R&D,ML Engineer,Human Resources,3,Travel_Frequently,7,88493,14,6,0,0,0,5,2,No,0,3,4,3,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00186,41,Female,Single,Sales,Account Manager,Life Sciences,5,Travel_Rarely,30,94606,16,23,3,2,1,3,4,No,1,4,1,3,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00187,41,Female,Single,Marketing,Content Strategist,Business,2,Travel_Rarely,7,84708,16,23,4,1,0,7,3,No,2,3,4,2,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP00188,25,Female,Divorced,Marketing,Marketing Executive,Marketing,1,Travel_Rarely,6,66499,13,13,12,8,1,6,3,No,2,3,3,1,3,1,3,No,,,NA,NA,NA,Employee did not resign
EMP00189,23,Male,Married,Marketing,Marketing Manager,Other,1,Travel_Rarely,12,71699,11,11,7,6,0,0,3,No,1,3,3,4,1,4,3,Yes,Career Growth and Promotion,Accepted an offer from a more established company.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00190,27,Male,Single,IT,IT Support,Human Resources,3,Travel_Rarely,1,49488,11,9,8,4,1,7,3,No,0,4,1,2,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00191,37,Male,Single,Marketing,Content Strategist,Marketing,5,Travel_Rarely,3,43205,17,19,0,0,0,6,0,Yes,3,4,4,2,1,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00192,45,Female,Single,Human Resources,Recruiter,Human Resources,4,Travel_Frequently,4,78920,20,27,2,1,0,1,3,No,0,4,4,2,4,3,4,No,,,NA,NA,NA,Employee did not resign
EMP00193,46,Female,Single,Operations,Logistics Coordinator,Other,1,Travel_Rarely,1,56355,12,28,2,1,2,1,3,No,2,3,3,4,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00194,34,Female,Divorced,R&D,Laboratory Technician,Business,1,Travel_Rarely,1,53231,14,16,2,1,2,5,5,No,0,3,3,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00195,42,Male,Married,Operations,Logistics Coordinator,Medical,4,Travel_Frequently,2,47706,23,24,3,1,3,6,0,No,0,2,3,3,3,1,3,No,,,NA,NA,NA,Employee did not resign
EMP00196,51,Female,Divorced,Human Resources,Recruiter,Computer Science,3,Travel_Rarely,2,49563,11,33,1,0,1,7,4,No,0,3,3,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00197,31,Female,Single,Sales,Sales Representative,Business,5,Travel_Rarely,5,110756,17,13,4,3,0,2,2,No,1,2,1,1,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00198,34,Female,Divorced,R&D,Research Scientist,Human Resources,4,Travel_Frequently,7,49078,11,16,1,0,1,7,4,No,2,3,3,4,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00199,27,Male,Single,Sales,Sales Representative,Human Resources,4,Travel_Rarely,2,63343,11,9,0,0,0,6,5,No,1,2,1,3,4,3,3,Yes,Career Growth and Promotion,Wanted faster career progression than company could offer.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00200,27,Male,Divorced,Sales,Sales Executive,Marketing,4,Travel_Rarely,26,86273,19,9,2,1,2,7,3,No,2,4,2,1,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00201,21,Female,Divorced,Finance,Accountant,Marketing,4,Non-Travel,3,62219,17,7,0,0,0,1,2,Yes,2,2,1,4,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00202,32,Female,Divorced,Marketing,Marketing Executive,Computer Science,3,Travel_Rarely,10,55558,17,15,6,3,4,0,3,No,2,3,2,1,4,3,4,No,,,NA,NA,NA,Employee did not resign
EMP00203,32,Male,Married,Sales,Sales Manager,Other,2,Travel_Rarely,10,32350,18,14,0,0,0,7,2,No,0,4,1,2,3,1,3,No,,,NA,NA,NA,Employee did not resign
EMP00204,47,Male,Divorced,Operations,Logistics Coordinator,Business,5,Travel_Rarely,1,65402,11,29,1,0,1,3,3,Yes,2,4,2,4,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00205,38,Male,Married,Marketing,Content Strategist,Human Resources,2,Travel_Rarely,1,78391,11,20,3,1,1,5,1,Yes,2,2,1,3,4,2,3,Yes,Managerial and team conflict,Mentioned communication issues within the immediate team.,Yes,Manager Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP00206,39,Male,Divorced,Sales,Account Manager,Technical Degree,5,Travel_Frequently,1,71775,11,21,5,1,4,2,4,Yes,2,3,3,4,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00207,26,Female,Single,Sales,Sales Executive,Marketing,5,Travel_Rarely,6,55488,13,8,0,0,0,6,2,No,2,3,4,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00208,28,Male,Divorced,R&D,Research Scientist,Technical Degree,2,Travel_Frequently,9,46989,11,10,4,1,0,3,5,No,1,2,3,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00209,29,Male,Married,Human Resources,HR Executive,Marketing,2,Travel_Frequently,5,49160,15,11,2,1,0,6,4,No,1,3,3,3,4,3,3,Yes,Compensation and Benefits,Left for a role offering significantly higher pay.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00210,30,Male,Single,IT,IT Support,Life Sciences,2,Travel_Rarely,22,52271,12,12,6,2,3,6,2,No,0,2,3,2,2,3,4,Yes,Job Dissatisfaction,Reported the day-to-day work was not fulfilling.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00211,32,Male,Divorced,Sales,Sales Manager,Business,1,Travel_Rarely,4,67231,12,14,5,2,2,6,0,No,0,2,4,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00212,25,Male,Single,R&D,Data Scientist,Computer Science,5,Travel_Frequently,4,62787,12,14,8,4,1,7,3,No,0,3,4,1,1,3,3,Yes,Compensation and Benefits,Employee felt underpaid compared to market standards.,Yes,Flexible Work,No,Action didn't address the actual root cause
EMP00213,30,Female,Married,Sales,Sales Executive,Business,5,Travel_Frequently,1,58840,13,13,8,7,1,6,3,No,0,3,4,4,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00214,32,Female,Divorced,IT,Software Engineer,Technical Degree,5,Travel_Rarely,18,88628,11,14,0,0,0,3,3,Yes,0,4,4,4,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00215,21,Female,Divorced,Sales,Sales Manager,Life Sciences,1,Travel_Rarely,5,76861,11,4,1,0,1,6,5,No,0,2,2,3,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00216,27,Female,Divorced,Finance,Accountant,Medical,4,Travel_Frequently,7,90740,11,9,2,1,0,6,3,Yes,2,3,2,2,1,2,3,Yes,Career Growth and Promotion,Left for a brand name company on the resume.,Yes,Promotion,Yes,Action directly addressed the root cause of dissatisfaction
EMP00217,34,Male,Single,Marketing,Content Strategist,Business,5,Travel_Rarely,1,45170,13,16,0,0,0,2,1,No,1,4,2,3,3,4,3,Yes,Managerial and team conflict,Mentioned communication issues within the immediate team.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00218,29,Male,Married,R&D,Research Scientist,Business,4,Travel_Frequently,21,87416,16,11,2,1,1,4,3,No,2,2,1,4,4,1,4,No,,,NA,NA,NA,Employee did not resign
EMP00219,37,Female,Divorced,IT,IT Support,Computer Science,1,Travel_Rarely,3,49285,17,19,0,0,0,4,0,No,1,3,3,3,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00220,46,Male,Divorced,Operations,Operations Manager,Technical Degree,4,Travel_Rarely,1,52542,15,28,4,1,2,6,3,No,1,4,3,3,1,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00221,44,Female,Married,Finance,Financial Analyst,Other,4,Travel_Rarely,1,18458,14,26,0,0,0,3,5,No,3,3,1,1,2,3,4,Yes,Compensation and Benefits,Employee felt underpaid compared to market standards.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00222,40,Male,Married,Finance,Finance Manager,Computer Science,3,Travel_Rarely,12,90009,18,22,5,4,5,5,5,No,1,3,1,2,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00223,32,Female,Single,Marketing,Content Strategist,Other,1,Non-Travel,1,12000,16,14,1,0,1,1,5,Yes,1,4,4,4,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00224,20,Male,Married,Sales,Sales Executive,Medical,3,Non-Travel,1,62558,15,4,1,0,0,5,3,Yes,1,3,4,3,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00225,25,Male,Divorced,Operations,Operations Executive,Business,1,Travel_Frequently,9,89208,16,8,5,3,0,2,5,No,0,3,3,2,2,1,3,Yes,Job Dissatisfaction,Reported the day-to-day work was not fulfilling.,Yes,Role Change,No,Offer came too late; decision was already final
EMP00226,35,Female,Divorced,Finance,Accountant,Life Sciences,3,Travel_Frequently,2,84271,11,17,0,0,0,2,1,No,0,4,4,3,1,1,3,No,,,NA,NA,NA,Employee did not resign
EMP00227,45,Female,Single,IT,IT Support,Technical Degree,2,Travel_Rarely,6,25607,11,27,4,1,4,4,0,No,2,1,2,4,3,3,4,No,,,NA,NA,NA,Employee did not resign
EMP00228,43,Male,Single,Marketing,Content Strategist,Business,5,Travel_Frequently,9,48473,11,25,4,2,2,5,5,No,0,1,2,3,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00229,25,Female,Divorced,Human Resources,HR Executive,Technical Degree,4,Travel_Rarely,30,66961,11,7,0,0,0,1,4,No,1,2,3,4,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00230,50,Male,Divorced,Operations,Operations Manager,Human Resources,1,Non-Travel,1,91014,17,32,1,0,0,2,2,Yes,1,3,3,1,2,2,3,Yes,Compensation and Benefits,Cited lack of salary revision despite good performance.,No,Not Applicable,No,No retention conversation initiated before exit
EMP00231,30,Female,Married,R&D,Data Scientist,Business,1,Travel_Rarely,7,51633,11,12,8,5,4,0,4,No,0,2,2,2,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00232,35,Female,Single,R&D,Laboratory Technician,Marketing,1,Non-Travel,12,12000,11,24,17,8,1,6,3,No,0,4,4,1,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00233,20,Female,Married,Sales,Sales Representative,Other,3,Travel_Rarely,7,83145,13,4,3,0,0,1,5,Yes,2,3,1,4,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00234,39,Female,Divorced,R&D,Data Scientist,Business,5,Non-Travel,2,67557,14,21,3,2,1,1,2,No,1,2,3,1,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP00235,44,Male,Single,IT,Software Engineer,Marketing,5,Travel_Rarely,1,38260,15,26,0,0,0,2,4,No,2,3,4,1,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP00236,20,Female,Married,Sales,Sales Executive,Computer Science,4,Non-Travel,1,70856,11,9,3,2,0,5,1,No,1,2,4,4,1,2,3,No,,,NA,NA,NA,Employee did not resign
EMP00237,27,Female,Married,IT,DevOps Engineer,Technical Degree,5,Travel_Rarely,21,41739,12,19,18,14,5,5,3,No,3,3,1,2,3,4,3,Yes,Compensation and Benefits,Raised concerns about stagnant compensation over the years.,Yes,Salary Hike,No,Offer came too late; decision was already final
EMP00238,28,Female,Single,Sales,Sales Manager,Human Resources,5,Travel_Rarely,3,39335,11,10,0,0,0,6,1,Yes,0,1,4,4,3,3,4,No,,,NA,NA,NA,Employee did not resign
